-1.75363,53.80059,"Bradford, Forster Sq",""
-0.42376,53.7472,"Anlaby, Springfield Way",""
-1.43355,52.3983,"Coventry, Warwickshire Shopping Park","+442476629580 "
-2.49155,52.69136,"Telford, Wrekin Ret Pk","+441952262900 "
-4.13926,51.67613,"Llanelli, Trostre North Ret Pk","Car Park Access"
-0.07605,51.50801,"Copyright PocketGPSWorld.com",""
